txtFornecedor,vlrLiquido
CONDOMÍNIO EDÍFICIL COMERCIAL CONCORDE,312.75
CONDOMÍNIO EDÍFICIL COMERCIAL CONCORDE,312.0
CONDOMÍNIO EDÍFICIL COMERCIAL CONCORDE,442.87
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,334.31
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,584.99
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,274.34
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,376.49
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,373.2
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,405.64
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,316.27
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,146.38
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,201.54
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,633.58
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,499.77
LIDER PRINT LOCADORA DE EQUIPAMENTOS DE INFORMATICA LTDA,160.0
LIDER PRINT LOCADORA DE IMPRESSORAS LTDA - ME,160.0
LIDER PRINT LOCADORA DE IMPRESSORAS LTDA - ME,160.0
LIDER PRINT LOCADORA DE IMPRESSORAS LTDA - ME,160.0
LIDER PRINT LOCADORA DE IMPRESSORAS LTDA - ME,160.0
LIDER PRINT LOCADORA DE IMPRESSORAS LTDA - ME,160.0
LIDER PRINT LOCADORA DE IMPRESSORAS LTDA - ME,160.0
LIDER PRINT LOCADORA DE IMPRESSORAS LTDA - ME,160.0
LIDER PRINT LOCADORA DE IMPRESSORAS LTDA - ME,160.0
LIDER PRINT LOCADORA DE IMPRESSORAS LTDA - ME,160.0
LIDER PRINT LOCADORA DE IMPRESSORAS LTDA - ME,160.0
Titania com. e serviço de tecnologia da inf.Ltda,265.08
Titania com. e serviço de tecnologia da inf.Ltda,253.28
Titania com. e serviço de tecnologia da inf.Ltda,259.0
Titania com. e serviço de tecnologia da inf.Ltda,259.0
Titania com. e serviço de tecnologia da inf.Ltda,259.0
Titania com. e serviço de tecnologia da inf.Ltda,328.06
ALBERTI COMERCIO DE COMBUSTIVEIS LTDA,200.0
AUTO POSTO 305 SUL LTDA,416.06
AUTO POSTO 305 SUL LTDA,159.49
AUTO POSTO 305 SUL LTDA,390.62
AUTO POSTO 305 SUL LTDA,139.13
AUTO POSTO 305 SUL LTDA,273.44
AUTO POSTO AVENIDA LTDA - EPP,268.88
Auto Posto Bohn LTDA,297.5
AUTO POSTO BRASILIA II LTDA,257.03
AUTO POSTO BRASILIA II LTDA,252.01
AUTO POSTO NORTAO ITAUBA LTDA,387.44
AUTO POSTO NORTAO ITAUBA LTDA,200.0
AUTO POSTO NORTAO ITAUBA LTDA,130.0
AUTO POSTO NORTAO ITAUBA LTDA,275.02
AUTO POSTO NORTAO ITAUBA LTDA,342.02
AUTO POSTO PARAISO LTDA-EPP,238.02
AUTO POSTO TIBIRISSA LTDA,345.03
AUTO POSTO TIBIRISSA LTDA,312.28
AUTO POSTO TIBIRISSA LTDA,150.09
AUTO POSTO TIBIRISSA LTDA,250.01
AUTO POSTO TIBIRISSA LTDA,212.94
AUTO POSTO TIBIRISSA LTDA,114.68
BIAVATTI & CIA LTDA,288.33
BIAVATTI & CIA LTDA,130.01
BOM CLIMA COM DE COMB E LUBRIF LTDA,222.58
BOM CLIMA COM DE COMB E LUBRIF LTDA,175.03
BOM CLIMA COM DE COMB E LUBRIF LTDA,130.02
BOM CLIMA COM DE COMB E LUBRIF LTDA,272.75
BOM CLIMA COM DE COMB E LUBRIF LTDA,100.0
BOM CLIMA COM DE COMB E LUBRIF LTDA,309.11
BOM CLIMA COM DE COMB E LUBRIF LTDA,288.01
BOM CLIMA COM DE COMB E LUBRIF LTDA,180.03
BOM CLIMA COM DE COMB E LUBRIF LTDA,161.86
BOM CLIMA COM DE COMB E LUBRIF LTDA,216.03
BOM CLIMA COM DE COMB E LUBRIF LTDA,140.01
BOM CLIMA COM DE COMB E LUBRIF LTDA,183.36
BOM CLIMA COM DE COMB E LUBRIF LTDA,228.6
BOM CLIMA COM DE COMB E LUBRIF LTDA,254.05
BOM CLIMA COM DE COMB E LUBRIF LTDA,260.0
BOM CLIMA COM DE COMB E LUBRIF LTDA,287.24
BOM CLIMA COM DE COMB E LUBRIF LTDA,232.03
BOM CLIMA COM DE COMB E LUBRIF LTDA,90.62
BOM CLIMA COM DE COMB E LUBRIF LTDA,256.01
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,195.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,150.0
COM. DE COMB. E LUBRIFICANTES M. R. LTDA,250.07
CURINGA DISTRIBUIDORA DE COMBUS. E DERIV. LTDA,260.03
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,280.0
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,199.05
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,266.08
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,340.04
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,100.01
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,224.67
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,310.0
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,277.02
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,150.01
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,166.02
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,210.04
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,100.0
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,302.56
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,170.4
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,259.01
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,257.03
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,249.0
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,202.34
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,295.02
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,250.01
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,97.94
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,92.63
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,137.01
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,284.7
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,150.0
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,294.0
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,201.09
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,297.02
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,319.04
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,315.0
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,207.12
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,229.01
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,323.64
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,270.02
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,249.12
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,235.04
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,256.66
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,180.03
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,255.94
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,310.01
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,136.04
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,263.4
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,280.0
DENICOLO COMERCIO DE COMBUSTIVEIS LTDA,250.34
EL ELION COMERCIO DE COMBUSTIVEIS LTDA,267.42
G3 COMERCIO DE DERIVADOS DE PETROLEO EIRELI,262.0
G3 COMERCIO DE DERIVADOS DE PETROLEO EIRELI,144.34
KIRST COMERCIO DE COMBUSTIVEIS LTDA,220.4
MORADA SANTA ROSA,199.96
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,170.04
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,110.05
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,250.06
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,273.01
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,160.01
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,319.67
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,254.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,210.01
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,272.0
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,210.04
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,269.98
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,190.02
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,162.02
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,199.01
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,255.01
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,167.36
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,254.09
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,173.98
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,239.04
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,296.44
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,248.27
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,228.65
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,293.88
PETRO KF COMERCIO DE COMBUSTIVEIS LTDA,208.04
PETROCOM COMERCIO EIRELI,145.0
POSTO CAMPO VERDE LTDA,269.5
POSTO CONTINENTAL INHUMAS LTDA,230.0
POSTO DE COMBUSTIVEL RANIA LTDA,210.03
POSTO XAXIM,99.97
POSTO XAXIM,200.04
POSTO XAXIM,275.02
R C Comercio De Combustiveis Ltda,290.0
R C Comercio De Combustiveis Ltda,260.03
R C Comercio De Combustiveis Ltda,234.96
Rede America de Combustiveis JK  Ltda,250.0
REDE AMERICA DE COMBUSTIVEIS JK LTDA,103.0
Rede Mais Comercio de Combustiveis Ltda,167.04
Rodocar Auto Posto Eireli,166.35
SUELMEI DE CAMPOS BARBOSA EIRELLI,270.02
TICO TICO POSTO DE SERVICOS LTDA,279.54
TICO TICO POSTO DE SERVICOS LTDA,299.72
TICO TICO POSTO DE SERVICOS LTDA,235.44
TICO TICO POSTO DE SERVICOS LTDA,273.7
TRIANGULO COMBUSTIVEIS E TRANSPORTES LTDA,220.79
V Rocha Bevilacqua,224.01
VIDOTTO & MOLINA LTDA,101.38
VIEIRA E PIZZOLI VIEIRA LTDA,342.11
W D COMBUSTIVEIS LTDA,255.27
ILSON MACHADO EIRELI,1000.0
LUAN BATISTA ARAUJO ME,1000.0
LUAN BATISTA ARAUJO ME,1000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,6000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,5500.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,5000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,5000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,5000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,5000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,5000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,5000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,5000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,5000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,5000.0
UP - COMUNICAÇÃO & MARKETING DIGITAL,12000.0
CLARO S.A.,214.99
CLARO S.A.,217.91
OI FIXO,71.71
OI FIXO,72.39
OI FIXO,56.42
OI FIXO,72.39
OI FIXO,72.39
OI FIXO,56.42
OI FIXO,72.39
OI FIXO,56.42
OI FIXO,72.39
OI FIXO,56.42
OI FIXO,72.39
OI FIXO,56.42
OI S.A,87.16
RAMAL,4.85
RAMAL,5.87
RAMAL,7.37
RAMAL,1.89
RAMAL,3.11
RAMAL,4.94
RAMAL,7.52
RAMAL,8.05
RAMAL,11.99
RAMAL,5.78
RAMAL,9.38
RAMAL,7.07
CORREIOS - ENVELOPE BÁSICO/CONVENCIONAL - PLÁSTICO/BOLHA,4.9
CORREIOS - SEDEX CONVENCIONAL COM AR,41.81
HOTEL GRAN ODARA LTDA,109.0
ADVANCED BUSINESS E FLATS HOTEL LTDA,285.0
ADVANCED BUSINESS E FLATS HOTEL LTDA,285.0
ALFA EMPREENDIMENTOS HOTELEIROS SA,299.0
ALFA EMPREENDIMENTOS HOTELEIROS SA,218.5
ALFA EMPREENDIMENTOS HOTELEIROS SA,207.0
AMAZON PALACE HOTEL,255.0
CAMPINAS AEROPORTO HOTEL LTDA,246.75
CAMPINAS AEROPORTO HOTEL LTDA,246.75
Delcaro Hoteis LTDA,209.0
Delcaro Hoteis LTDA,236.5
FLORENÇA HOTEL,556.0
HOTEL GRAN ODARA LTDA,316.4
HOTEL IPANEMA,300.0
HOTEL IPANEMA,200.0
HOTEL IPANEMA,200.0
HOTEL TROPICAL,303.0
HOTELARIA J A FERREIRA LTDA.,185.0
Lorys Hotel,342.0
Lorys Hotel,342.0
Lorys Hotel,342.0
Lorys Hotel,342.0
ODARA ARAGUAIA SERVIÇOS EM HOTELARIA LTDA,291.1
ODARA ARAGUAIA SERVIÇOS EM HOTELARIA LTDA,322.0
AERO CENTER BRASIL TAXI AEREO LTDA,10080.0
JDO LOCADORA DE VEICULOS EIRELI - ME,7000.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,7700.0
PANTANAL VEÍCULOS LTDA,500.0
PANTANAL VEÍCULOS LTDA,7700.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,7700.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,7700.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,7700.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,7700.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,7700.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,7700.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,7700.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL VEÍCULOS LTDA,7700.0
PANTANAL VEÍCULOS LTDA,4000.0
PANTANAL-VEICULOS LTDA,7700.0
CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR,185.8
CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR,246.6
CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR,167.4
CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR,220.3
CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR,344.66
CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR,252.36
AZUL,36.0
GOL,863.82
GOL,1081.08
GOL,1297.43
TAM,814.67
Cia Aérea - GOL,2030.57
Adobe Systems Software,224.0
Adobe Systems Software,350.0
Adobe Systems Software,224.0
Adobe Systems Software,350.0
Adobe Systems Software,224.0
Adobe Systems Software,350.0
Adobe Systems Software,224.0
Adobe Systems Software,350.0
Adobe Systems Software,224.0
Adobe Systems Software,350.0
Adobe Systems Software,224.0
Adobe Systems Software,350.0
Adobe Systems Software,224.0
Adobe Systems Software,350.0
Adobe Systems Software,224.0
Adobe Systems Software,350.0
Adobe Systems Software,224.0
Adobe Systems Software,350.0
Adobe Systems Software,224.0
Adobe Systems Software,350.0
Adobe Systems Software,224.0
Adobe Systems Software,350.0
CENTRO EMPRESARIAL MARUANÃ,395.3
CENTRO EMPRESARIAL MARUANÃ,363.99
CENTRO EMPRESARIAL MARUANÃ,339.57
CENTRO EMPRESARIAL MARUANÃ,386.35
CENTRO EMPRESARIAL MARUANÃ,429.79
CENTRO EMPRESARIAL MARUANÃ,368.0
CENTRO EMPRESARIAL MARUANÃ,402.86
CENTRO EMPRESARIAL MARUANÃ,378.69
CENTRO EMPRESARIAL MARUANA,386.57
CENTRO EMPRESARIAL MARUANÃ,356.53
CENTRO EMPRESARIAL MARUANÃ,324.18
CENTRO EMPRESARIAL MARUANÃ,383.83
CID IMOVEIS,1900.0
CID IMOVEIS,1900.0
CID IMOVEIS,1900.0
CID IMOVEIS,1900.0
CID IMOVEIS,181.67
CID IMOVEIS,1900.0
CID IMOVEIS,493.05
CID IMOVEIS,99.03
CID IMOVEIS,99.03
CID IMOVEIS,1900.0
CID IMOVEIS,1900.0
CID IMOVEIS,1900.0
CID IMOVEIS,1900.0
CID IMOVEIS,99.03
CID IMOVEIS,1900.0
CID IMOVEIS,99.03
CID IMOVEIS,99.03
CID IMOVEIS,1900.0
CID IMOVEIS,99.03
CID IMOVEIS EIRELI,1900.0
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,505.58
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,437.15
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,492.16
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,401.99
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,327.97
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,124.34
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,251.3
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,478.99
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,299.07
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,390.93
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,121.55
TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA-ME,379.0
TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA-ME,379.0
TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA-ME,379.0
TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA-ME,379.0
TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA-ME,379.0
TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA-ME,379.0
TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA-ME,379.0
TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA-ME,379.0
TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA-ME,379.0
TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA-ME,379.0
TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA-ME,379.0
TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA-ME,379.0
V.CONCEICAO SILVA E CIA LTDA,70.96
WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,321.7
WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,114.6
WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,270.0
America Auto Posto Ltda F01,113.29
America Auto Posto Ltda F01,110.11
America Auto Posto Ltda F01,102.84
America Auto Posto Ltda F01,107.19
America Auto Posto Ltda F01,134.0
America Auto Posto Ltda F01,100.0
America Auto Posto Ltda F01,122.2
America Auto Posto Ltda F01,147.63
America Auto Posto Ltda F01,96.6
America Auto Posto Ltda F01,93.02
America Auto Posto Ltda F01,150.0
America Auto Posto Ltda F01,133.99
America Auto Posto Ltda F01,131.01
America Auto Posto Ltda F01,130.0
America Auto Posto Ltda F01,138.0
America Auto Posto Ltda F01,125.02
America Auto Posto Ltda F01,88.89
America Auto Posto Ltda F01,84.76
America Auto Posto Ltda F01,108.76
America Auto Posto Ltda F01,77.82
America Auto Posto Ltda F01,150.0
America Auto Posto Ltda F01,258.81
America Auto Posto Ltda F01,195.65
America Auto Posto Ltda F01,165.12
America Auto Posto Ltda F01,248.8
America Auto Posto Ltda F01,156.0
America Auto Posto Ltda F01,226.27
America Auto Posto Ltda F01,185.63
America Auto Posto Ltda F01,218.3
America Auto Posto Ltda F01,231.53
America Auto Posto Ltda F01,244.02
America Auto Posto Ltda F01,244.99
AUTO POSTO 302 SUL LTDA,50.0
AUTO POSTO BOLA SETE LTDA,100.0
AUTO POSTO CHAPARRAL,216.02
AUTO POSTO CHAPARRAL,216.02
AUTO POSTO G SUL LTDA,100.0
AUTO POSTO G SUL LTDA,150.0
AUTO POSTO MIRR LTDA,192.04
AUTO POSTO SANTOS DUMONT LTDA ME,105.81
AUTO POSTO SAO MARCOS LTDA,50.0
BOSQUE DA SAUDE COMERCIO DE COMBUSTIVEIS LTDA,122.01
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,150.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,50.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,150.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,150.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,50.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.0
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,50.0
Castelo Branco Comercio de Combustiveis Ltda,130.01
CBS COMÉRCIO DE COMBUSTÍVEIS LTDA,83.02
CBS COMÉRCIO DE COMBUSTÍVEIS LTDA,200.02
CMKS COMERCIO DE DERIVADOS DE PETROLEO LTDA,167.77
CMKS COMERCIO DE DERIVADOS DE PETROLEO LTDA,150.0
CMKS COMERCIO DE DERIVADOS DE PETROLEO LTDA,100.0
CMKS COMERCIO DE DERIVADOS DE PETROLEO LTDA,100.0
CMKS COMERCIO DE DERIVADOS DE PETROLEO LTDA,50.0
CMKS COMERCIO DE DERIVADOS DE PETROLEO LTDA,50.0
CMKS COMERCIO DE DERIVADOS DE PETROLEO LTDA,100.0
CMKS COMERCIO DE DERIVADOS DE PETROLEO LTDA,50.0
CMKS COMERCIO DE DERIVADOS DE PETROLEO LTDA,150.0
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,281.66
COMERCIAL AMAZONIA DE PETROLEO EIRELI,74.98
COMERCIAL AMAZONIA DE PETROLEO LTDA,100.0
COMERCIAL AMAZONIA DE PETROLEO LTDA,25.41
COMERCIAL AMAZONIA DE PETROLEO LTDA,81.88
COMERCIAL AMAZONIA DE PETROLEO LTDA,90.71
COMERCIAL DE COMBUSTÍVEL MAM LTDA,50.0
COMERCIO DERIVADOS DE PETROLEO BALDUINO,236.04
COMERCIO DERIVADOS DE PETROLEO BALDUINO,240.05
COMERCIO DERIVADOS DE PETROLEO BALDUINO,65.02
D E CERUTTI & CIA LTDA,102.02
FRATELLI POSTO DE COMBUSTIVEIS LTDA,100.0
FRATELLI POSTO DE COMBUSTIVEIS LTDA,100.0
LEBLON COMERCIO E TRANSPORTE DE COMBUSTIVEIS LTDA,65.0
MATRIX POSTOS DE COMBUSTIVEIS LTDA,200.0
MATRIX POSTOS DE COMBUSTIVEIS LTDA,284.35
MATRIX POSTOS DE COMBUSTIVEIS LTDA,231.62
MATRIX POSTOS DE COMBUSTIVEIS LTDA ME,130.01
MORADA SANTA ROSA,127.0
PETROLSTYLL COMERCIO DE PETROLEO LTDA,200.0
PIONEIRO COM VAREJISTA DE DERIVADO DE PETROLEO LTDA,150.0
PIONEIRO COM VAREJISTA DE DERIVADO DE PETROLEO LTDA,50.0
PIONEIRO COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA,100.0
POSTO 109 SUL DERIV DE PET LTDA,100.0
POSTO DE COMBUSTIVEIS 310 SUL LTDA,50.0
POSTO PEDRO NECA LTDA,260.34
POSTO SHOPPING- COMERCIAL DE PETRÓLEO LTDA.,96.0
POSTO TUCUNARE EIRELI,231.48
POSTO TUCUNARE EIRELI,141.56
POSTO TUCUNARE EIRELI,250.0
PS AUTO POSTO VARZEA GRANDE LTDA,200.0
VITORINO & MENDONÇA LTDA EPP,12000.0
CR COMUNICACAO E ASSESSORIA LTDA,5000.0
JULLIAN NOGUEIRA BARBOZA 15441808705,800.0
LEON LATOUR DE ALMEIDA PRADO,6000.0
MALUJOA COMUNICACOES LTDA,3000.0
Malujoa Comunicacoes Ltda ME,3000.0
MATO GROSSO MAIS COMUNICAÇÃO LTDA,6000.0
MATO GROSSO MAIS COMUNICAÇÃO LTDA,6000.0
RDNEWS NOTICIAS DE MATO GROSSO EIRELI,3000.0
VITORINO & MENDONCA LTDA,6000.0
Claro S.A,117.68
Claro S.A,120.88
Claro S.A,120.88
Claro S.A - NET,120.88
Claro S.A - NET,124.07
Claro S.A - NET,121.18
Claro S.A - NET,121.86
Claro S.A - NET,121.86
Claro S/A,121.86
Claro S/A,122.86
Claro SA,121.86
Oi Movel,144.89
Oi Movel,144.89
Oi Movel,144.89
Oi Movel,119.89
Oi Movel,127.89
OI MOVEL SA,127.89
OI MOVEL SA,127.89
OI S.A,144.89
RAMAL,6.66
RAMAL,20.86
RAMAL,25.93
RAMAL,1.18
RAMAL,1.38
RAMAL,3.49
RAMAL,2.49
RAMAL,6.01
RAMAL,8.01
RAMAL,5.96
RAMAL,5.25
RAMAL,20.09
CORREIOS - SEDEX CONVENCIONAL,35.46
CORREIOS - SEDEX CONVENCIONAL,53.71
CORREIOS - SEDEX CONVENCIONAL,341.31
ECT - EMP. BRAS. DE CORREIOS E TELEGRAFOS,57.5
ECT- EMP. BRAS. DE CORREIOS E TELEGRAFOS,53.5
ECT. EMP. BRAS. DE CORREIOS E TELEGRAFOS,49.1
AGULHON JUNIOR E AGULHIN E AGULHON LTDA EPP,190.0
AGULHON JUNIOR E AGULHIN E AGULHON LTDA EPP,190.0
AGULHON JUNIOR E AGULHIN E AGULHON LTDA EPP,190.0
AGULHON JUNIOR E AGULHIN E AGULHON LTDA EPP,240.0
AGULHON JUNIOR E AGULHIN E AGULHON LTDA EPP,240.0
AGULHON JUNIOR E AGULHIN E AGULHON LTDA EPP,220.0
AGULHON JUNIOR E AGULHIN E AGULHON LTDA EPP,205.0
AGULHON JUNIOR E AGULHIN E AGULHON LTDA EPP,205.0
AGULHON JUNIOR E AGULHIN E AGULHON LTDA EPP,205.0
Endragon Hotelaria e Participações Ltda,280.0
GIAZZI & GIAZZI LTDA - ME,140.0
HOTEL IPANEMA,140.0
HOTEL IPANEMA,140.0
HOTEL IPANEMA,140.0
LAGO AZUL HOTEL LTDA,100.0
MIRASSOL PALACE HOTEL,180.0
PAIAGUAS HOTEIS LTDA,712.0
PREZOTTO HOTEL LTDA,390.0
Localiza Rent a Car S/a,308.02
Cia Aérea - AZUL,350.0
Cia Aérea - AZUL,451.47
Cia Aérea - AZUL,350.0
Cia Aérea - AZUL,1665.57
Cia Aérea - AZUL,350.0
Cia Aérea - AZUL,575.57
Cia Aérea - AZUL,484.57
Cia Aérea - AZUL,567.85
Cia Aérea - AZUL,350.0
Cia Aérea - AZUL,783.57
Cia Aérea - AZUL,350.0
Cia Aérea - AZUL,424.85
Cia Aérea - AZUL,350.0
Cia Aérea - AZUL,315.67
Cia Aérea - AZUL,350.0
